album_id,genre,image_tensor
312,1,"tensor([[[-0.4226,  0.1597,  0.6392,  ..., -1.9980, -1.7069, -1.7925],
         [-0.2856,  0.1768,  0.4679,  ..., -2.0152, -1.6384, -1.8439],
         [-0.1828,  0.1768,  0.1083,  ..., -1.9980, -1.4672, -1.6213],
         ...,
         [-1.9467, -1.9467, -1.9467,  ..., -1.9467, -1.9467, -1.9467],
         [-1.9467, -1.9467, -1.9467,  ..., -1.9467, -1.9467, -1.9467],
         [-1.9467, -1.9467, -1.9467,  ..., -1.9467, -1.9467, -1.9467]],

        [[ 0.3803,  0.6954,  1.0455,  ..., -1.6331, -1.1429, -1.3880],
         [ 0.4853,  0.7304,  0.9230,  ..., -1.6506, -0.9853, -1.2129],
         [ 0.5728,  0.7654,  0.6779,  ..., -1.6331, -0.7577, -0.6877],
         ...,
         [-1.7556, -1.7556, -1.7556,  ..., -1.7556, -1.7556, -1.7556],
         [-1.7556, -1.7556, -1.7556,  ..., -1.7556, -1.7556, -1.7556],
         [-1.7556, -1.7556, -1.7556,  ..., -1.7556, -1.7556, -1.7556]],

        [[ 0.9494,  1.3154,  1.6117,  ..., -1.2816, -0.4798, -0.3927],
         [ 1.0365,  1.3502,  1.5071,  ..., -1.2990, -0.3753, -0.3055],
         [ 1.1062,  1.3851,  1.2631,  ..., -1.2641, -0.1661,  0.1128],
         ...,
         [-1.5256, -1.5256, -1.5256,  ..., -1.5256, -1.5256, -1.5256],
         [-1.5256, -1.5256, -1.5256,  ..., -1.5256, -1.5256, -1.5256],
         [-1.5256, -1.5256, -1.5256,  ..., -1.5256, -1.5256, -1.5256]]])"
313,0,"tensor([[[-2.0665, -2.0665, -2.0665,  ..., -2.0494, -2.0494, -2.0494],
         [-2.0665, -2.0665, -2.0665,  ..., -2.0665, -2.0665, -2.0665],
         [-2.0665, -2.0665, -2.0665,  ..., -2.0837, -2.0837, -2.0837],
         ...,
         [-1.5185, -1.5185, -1.5185,  ..., -1.6042, -1.5699, -1.5870],
         [-1.4843, -1.4843, -1.5014,  ..., -1.6042, -1.5014, -1.5357],
         [-1.5014, -1.5014, -1.5014,  ..., -1.5870, -1.5185, -1.4843]],

        [[-0.5301, -0.5301, -0.5301,  ..., -0.5126, -0.5126, -0.5126],
         [-0.5301, -0.5301, -0.5301,  ..., -0.5301, -0.5301, -0.5301],
         [-0.5301, -0.5301, -0.5301,  ..., -0.5476, -0.5476, -0.5476],
         ...,
         [-1.4755, -1.4755, -1.4755,  ..., -1.5455, -1.5105, -1.5280],
         [-1.4405, -1.4405, -1.4580,  ..., -1.5455, -1.4405, -1.4755],
         [-1.4580, -1.4580, -1.4580,  ..., -1.5280, -1.4580, -1.4230]],

        [[ 0.6356,  0.6356,  0.6356,  ...,  0.6531,  0.6531,  0.6531],
         [ 0.6356,  0.6356,  0.6356,  ...,  0.6356,  0.6356,  0.6356],
         [ 0.6356,  0.6356,  0.6356,  ...,  0.6182,  0.6182,  0.6182],
         ...,
         [-1.5081, -1.5081, -1.5081,  ..., -1.5430, -1.5256, -1.5430],
         [-1.5081, -1.5081, -1.5256,  ..., -1.5779, -1.4559, -1.5081],
         [-1.5256, -1.5256, -1.5256,  ..., -1.5604, -1.4907, -1.4559]]])"
315,3,"tensor([[[-0.7993, -0.8335, -0.7650,  ..., -1.6555, -1.6727, -1.6898],
         [-0.6794, -0.7650, -0.7479,  ..., -1.6555, -1.6727, -1.6898],
         [-0.4226, -0.4739, -0.5253,  ..., -1.6555, -1.6727, -1.6898],
         ...,
         [-2.0152, -2.0152, -2.0152,  ..., -2.0494, -2.0494, -2.0494],
         [-1.9980, -1.9980, -1.9980,  ..., -2.0494, -2.0494, -2.0494],
         [-1.9809, -1.9809, -1.9809,  ..., -2.0494, -2.0494, -2.0494]],

        [[-0.6877, -0.7227, -0.6527,  ..., -1.5630, -1.5805, -1.5980],
         [-0.5651, -0.6527, -0.6352,  ..., -1.5630, -1.5805, -1.5980],
         [-0.3025, -0.3550, -0.4076,  ..., -1.5630, -1.5805, -1.5980],
         ...,
         [-1.9132, -1.9132, -1.9132,  ..., -1.8957, -1.8957, -1.8957],
         [-1.8957, -1.8957, -1.8957,  ..., -1.8957, -1.8957, -1.8957],
         [-1.8782, -1.8782, -1.8782,  ..., -1.8957, -1.8957, -1.8957]],

        [[-0.4624, -0.4973, -0.4275,  ..., -1.3339, -1.3513, -1.3687],
         [-0.3404, -0.4275, -0.4101,  ..., -1.3339, -1.3513, -1.3687],
         [-0.0790, -0.1312, -0.1835,  ..., -1.3339, -1.3513, -1.3687],
         ...,
         [-1.6476, -1.6476, -1.6476,  ..., -1.6476, -1.6476, -1.6476],
         [-1.6302, -1.6302, -1.6302,  ..., -1.6476, -1.6476, -1.6476],
         [-1.6127, -1.6127, -1.6127,  ..., -1.6476, -1.6476, -1.6476]]])"
316,0,"tensor([[[-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         ...,
         [ 2.2489,  2.2318,  2.2318,  ...,  0.7248,  0.6906,  0.6221],
         [ 2.2318,  2.2318,  2.2318,  ...,  1.0159,  1.0159,  1.0159],
         [ 2.2147,  2.2318,  2.2489,  ...,  1.1358,  1.1529,  1.1872]],

        [[-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         ...,
         [ 2.4286,  2.4111,  2.4111,  ...,  1.6933,  1.6583,  1.5707],
         [ 2.4111,  2.4111,  2.4111,  ...,  1.8508,  1.8333,  1.8333],
         [ 2.3936,  2.4111,  2.4286,  ...,  1.8333,  1.8333,  1.8683]],

        [[-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         ...,
         [ 2.6400,  2.6226,  2.6226,  ...,  2.5703,  2.5354,  2.4831],
         [ 2.6226,  2.6226,  2.6226,  ...,  2.5877,  2.5877,  2.6051],
         [ 2.6051,  2.6226,  2.6400,  ...,  2.5877,  2.6051,  2.6226]]])"
318,0,"tensor([[[2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489],
         [2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489],
         [2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489],
         ...,
         [2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489],
         [2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489],
         [2.2489, 2.2489, 2.2489,  ..., 2.2489, 2.2489, 2.2489]],

        [[2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286],
         [2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286],
         [2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286],
         ...,
         [2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286],
         [2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286],
         [2.4286, 2.4286, 2.4286,  ..., 2.4286, 2.4286, 2.4286]],

        [[2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400],
         [2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400],
         [2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400],
         ...,
         [2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400],
         [2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400],
         [2.6400, 2.6400, 2.6400,  ..., 2.6400, 2.6400, 2.6400]]])"
319,1,"tensor([[[-1.6898, -1.6555, -1.6384,  ..., -1.5185, -1.5185, -1.5185],
         [-1.6727, -1.6384, -1.6213,  ..., -1.5014, -1.5185, -1.5185],
         [-1.6727, -1.6384, -1.6213,  ..., -1.5014, -1.5185, -1.5185],
         ...,
         [-1.5870, -1.5357, -1.5528,  ..., -1.5185, -1.5185, -1.5185],
         [-1.5699, -1.5185, -1.5357,  ..., -1.5014, -1.5014, -1.5014],
         [-1.5870, -1.5185, -1.5357,  ..., -1.5357, -1.5357, -1.5357]],

        [[-1.5980, -1.5630, -1.5455,  ..., -1.4230, -1.4230, -1.4230],
         [-1.5805, -1.5455, -1.5280,  ..., -1.4055, -1.4230, -1.4230],
         [-1.5805, -1.5455, -1.5280,  ..., -1.4055, -1.4230, -1.4230],
         ...,
         [-1.4930, -1.4405, -1.4580,  ..., -1.4230, -1.4230, -1.4230],
         [-1.4755, -1.4230, -1.4405,  ..., -1.4055, -1.4055, -1.4055],
         [-1.4930, -1.4230, -1.4405,  ..., -1.4405, -1.4405, -1.4405]],

        [[-1.3687, -1.3339, -1.3164,  ..., -1.1944, -1.1944, -1.1944],
         [-1.3513, -1.3164, -1.2990,  ..., -1.1770, -1.1944, -1.1944],
         [-1.3513, -1.3164, -1.2990,  ..., -1.1770, -1.1944, -1.1944],
         ...,
         [-1.2641, -1.2119, -1.2293,  ..., -1.1944, -1.1944, -1.1944],
         [-1.2467, -1.1944, -1.2119,  ..., -1.1770, -1.1770, -1.1770],
         [-1.2641, -1.1944, -1.2119,  ..., -1.2119, -1.2119, -1.2119]]])"
321,0,"tensor([[[2.1290, 2.1633, 2.1633,  ..., 2.1804, 2.1119, 2.1975],
         [2.0434, 2.0777, 2.0948,  ..., 2.1633, 2.0777, 2.1975],
         [2.1633, 2.1804, 2.1804,  ..., 2.1804, 1.9920, 2.1804],
         ...,
         [2.1633, 2.1633, 2.1633,  ..., 1.8722, 1.8722, 2.0777],
         [1.7009, 1.7352, 1.7694,  ..., 1.9235, 1.9235, 2.0948],
         [2.0092, 2.0092, 2.0263,  ..., 2.0263, 2.0777, 2.0948]],

        [[2.2885, 2.3235, 2.3235,  ..., 2.3410, 2.2710, 2.3585],
         [2.2010, 2.2360, 2.2535,  ..., 2.3410, 2.2360, 2.3585],
         [2.3235, 2.3410, 2.3410,  ..., 2.3410, 2.1485, 2.3585],
         ...,
         [2.3410, 2.3410, 2.3410,  ..., 2.0434, 2.0434, 2.2535],
         [1.8859, 1.9209, 1.9559,  ..., 2.0959, 2.0959, 2.2710],
         [2.2010, 2.2010, 2.2185,  ..., 2.2010, 2.2535, 2.2710]],

        [[2.4308, 2.4657, 2.4657,  ..., 2.4831, 2.4134, 2.5006],
         [2.3437, 2.3786, 2.3960,  ..., 2.4831, 2.3786, 2.5006],
         [2.4657, 2.4831, 2.4831,  ..., 2.4831, 2.2914, 2.5006],
         ...,
         [2.5180, 2.5180, 2.5180,  ..., 2.2217, 2.2217, 2.4308],
         [2.0125, 2.0474, 2.0823,  ..., 2.2740, 2.2740, 2.4483],
         [2.3263, 2.3263, 2.3263,  ..., 2.3786, 2.4308, 2.4483]]])"
322,3,"tensor([[[-1.8439, -1.8439, -1.8439,  ..., -1.8439, -1.8439, -1.8439],
         [-1.8439, -1.8439, -1.8439,  ..., -1.8439, -1.8439, -1.8439],
         [-1.8439, -1.8439, -1.8439,  ..., -1.8439, -1.8439, -1.8439],
         ...,
         [-1.8439, -1.8439, -1.8439,  ..., -1.8439, -1.8439, -1.8439],
         [-1.8439, -1.8439, -1.8439,  ..., -1.8439, -1.8439, -1.8439],
         [-1.8439, -1.8439, -1.8439,  ..., -1.8439, -1.8439, -1.8439]],

        [[-1.7556, -1.7556, -1.7556,  ..., -1.7556, -1.7556, -1.7556],
         [-1.7556, -1.7556, -1.7556,  ..., -1.7556, -1.7556, -1.7556],
         [-1.7556, -1.7556, -1.7556,  ..., -1.7556, -1.7556, -1.7556],
         ...,
         [-1.7556, -1.7556, -1.7556,  ..., -1.7556, -1.7556, -1.7556],
         [-1.7556, -1.7556, -1.7556,  ..., -1.7556, -1.7556, -1.7556],
         [-1.7556, -1.7556, -1.7556,  ..., -1.7556, -1.7556, -1.7556]],

        [[-1.5256, -1.5256, -1.5256,  ..., -1.5256, -1.5256, -1.5256],
         [-1.5256, -1.5256, -1.5256,  ..., -1.5256, -1.5256, -1.5256],
         [-1.5256, -1.5256, -1.5256,  ..., -1.5256, -1.5256, -1.5256],
         ...,
         [-1.5256, -1.5256, -1.5256,  ..., -1.5256, -1.5256, -1.5256],
         [-1.5256, -1.5256, -1.5256,  ..., -1.5256, -1.5256, -1.5256],
         [-1.5256, -1.5256, -1.5256,  ..., -1.5256, -1.5256, -1.5256]]])"
323,4,"tensor([[[-1.9467, -1.9467, -1.9295,  ..., -1.7925, -1.8097, -1.8439],
         [-1.9467, -1.9295, -1.9124,  ..., -1.8610, -1.8782, -1.8610],
         [-1.9295, -1.9124, -1.8953,  ..., -1.8953, -1.9124, -1.9124],
         ...,
         [-0.6281, -0.7993, -0.8164,  ..., -0.7650, -0.6794, -0.6794],
         [-0.7137, -0.7137, -0.7308,  ..., -0.7137, -0.6965, -0.7822],
         [-0.6965, -0.6452, -0.6109,  ..., -0.6623, -0.6109, -0.7137]],

        [[-1.7206, -1.7556, -1.7731,  ..., -1.7206, -1.7731, -1.8081],
         [-1.7381, -1.7556, -1.7731,  ..., -1.7731, -1.7731, -1.7556],
         [-1.7731, -1.7556, -1.7731,  ..., -1.7731, -1.7556, -1.7206],
         ...,
         [-0.5476, -0.7052, -0.6877,  ..., -0.8978, -0.8452, -0.8627],
         [-0.6001, -0.5826, -0.5651,  ..., -0.8627, -0.8627, -0.9853],
         [-0.5651, -0.5126, -0.4251,  ..., -0.8102, -0.7927, -0.9153]],

        [[-1.5953, -1.5953, -1.5779,  ..., -1.5081, -1.5953, -1.6476],
         [-1.6127, -1.5953, -1.5779,  ..., -1.5430, -1.5430, -1.5256],
         [-1.6127, -1.5953, -1.5604,  ..., -1.5081, -1.4733, -1.4210],
         ...,
         [ 0.5485,  0.3916,  0.3916,  ...,  0.0605,  0.1476,  0.1476],
         [ 0.4962,  0.4962,  0.4962,  ...,  0.1302,  0.1476,  0.0605],
         [ 0.5136,  0.5659,  0.6356,  ...,  0.1825,  0.2522,  0.1476]]])"
325,2,"tensor([[[-1.7240, -1.7240, -1.7240,  ..., -1.7412, -1.7412, -1.7412],
         [-1.7240, -1.7240, -1.7240,  ..., -1.7412, -1.7412, -1.7412],
         [-1.7240, -1.7240, -1.7240,  ..., -1.7412, -1.7412, -1.7412],
         ...,
         [-1.7583, -1.7583, -1.7583,  ..., -1.7412, -1.7412, -1.7412],
         [-1.7583, -1.7583, -1.7583,  ..., -1.7240, -1.7412, -1.7240],
         [-1.7583, -1.7583, -1.7583,  ..., -1.7069, -1.7240, -1.7069]],

        [[-1.4930, -1.4930, -1.4930,  ..., -1.5105, -1.5105, -1.5105],
         [-1.4930, -1.4930, -1.4930,  ..., -1.5105, -1.5105, -1.5105],
         [-1.4930, -1.4930, -1.4930,  ..., -1.5105, -1.5105, -1.5105],
         ...,
         [-1.4755, -1.4755, -1.4755,  ..., -1.5105, -1.5105, -1.5105],
         [-1.4755, -1.4755, -1.4755,  ..., -1.4930, -1.5105, -1.4930],
         [-1.4755, -1.4755, -1.4755,  ..., -1.4755, -1.4930, -1.4755]],

        [[-1.2119, -1.2119, -1.2119,  ..., -1.2293, -1.2293, -1.2293],
         [-1.2119, -1.2119, -1.2119,  ..., -1.2293, -1.2293, -1.2293],
         [-1.2119, -1.2119, -1.2119,  ..., -1.2293, -1.2293, -1.2293],
         ...,
         [-1.2119, -1.2119, -1.2119,  ..., -1.2293, -1.2293, -1.2293],
         [-1.2119, -1.2119, -1.2119,  ..., -1.2119, -1.2293, -1.2119],
         [-1.2119, -1.2119, -1.2119,  ..., -1.1944, -1.2119, -1.1944]]])"
326,4,"tensor([[[-1.8610, -1.8782, -1.8953,  ..., -1.9124, -1.9124, -1.9124],
         [-1.8610, -1.8782, -1.8782,  ..., -1.9124, -1.9124, -1.9124],
         [-1.8782, -1.8782, -1.8782,  ..., -1.9124, -1.9124, -1.9124],
         ...,
         [-2.0323, -2.0152, -2.0323,  ..., -2.0494, -2.1008, -2.0494],
         [-2.0323, -2.0152, -1.9980,  ..., -2.0665, -2.1008, -2.0837],
         [-2.0152, -1.9809, -1.9467,  ..., -2.1008, -2.1008, -2.1008]],

        [[-1.7731, -1.7906, -1.8081,  ..., -1.7906, -1.7906, -1.7906],
         [-1.7731, -1.7906, -1.7906,  ..., -1.7906, -1.7906, -1.7906],
         [-1.7906, -1.7906, -1.7906,  ..., -1.7906, -1.7906, -1.7906],
         ...,
         [-1.8782, -1.8957, -1.9482,  ..., -1.9307, -1.9832, -1.9307],
         [-1.8782, -1.8957, -1.9132,  ..., -1.9482, -1.9832, -1.9657],
         [-1.8606, -1.8606, -1.8606,  ..., -1.9832, -1.9832, -1.9832]],

        [[-1.5081, -1.5256, -1.5430,  ..., -1.5779, -1.5779, -1.5779],
         [-1.5081, -1.5256, -1.5256,  ..., -1.5779, -1.5779, -1.5779],
         [-1.5256, -1.5256, -1.5256,  ..., -1.5779, -1.5779, -1.5779],
         ...,
         [-1.6999, -1.7173, -1.7522,  ..., -1.7173, -1.7696, -1.7173],
         [-1.7173, -1.7173, -1.7173,  ..., -1.7347, -1.7696, -1.7522],
         [-1.6999, -1.6824, -1.6650,  ..., -1.7696, -1.7696, -1.7696]]])"
327,4,"tensor([[[-1.7925, -1.7925, -1.7925,  ..., -1.8953, -1.8953, -1.8953],
         [-1.8097, -1.8097, -1.8097,  ..., -1.8953, -1.8953, -1.8953],
         [-1.8268, -1.8268, -1.8268,  ..., -1.8953, -1.8953, -1.8953],
         ...,
         [ 0.6221,  0.6221,  0.6221,  ...,  0.3481,  0.3481,  0.3481],
         [ 0.6392,  0.6392,  0.6392,  ...,  0.3652,  0.3652,  0.3652],
         [ 0.6392,  0.6392,  0.6392,  ...,  0.3652,  0.3652,  0.3652]],

        [[-1.8782, -1.8782, -1.8782,  ..., -1.8782, -1.8782, -1.8782],
         [-1.8957, -1.8957, -1.8957,  ..., -1.8782, -1.8782, -1.8782],
         [-1.9132, -1.9132, -1.9132,  ..., -1.8782, -1.8782, -1.8782],
         ...,
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357]],

        [[-1.6302, -1.6302, -1.6302,  ..., -1.6650, -1.6650, -1.6650],
         [-1.6476, -1.6476, -1.6476,  ..., -1.6650, -1.6650, -1.6650],
         [-1.6650, -1.6650, -1.6650,  ..., -1.6650, -1.6650, -1.6650],
         ...,
         [-1.6302, -1.6302, -1.6302,  ..., -1.6476, -1.6476, -1.6476],
         [-1.6302, -1.6302, -1.6302,  ..., -1.6476, -1.6476, -1.6476],
         [-1.6302, -1.6302, -1.6302,  ..., -1.6476, -1.6476, -1.6476]]])"
328,1,"tensor([[[-2.0837, -2.0494, -2.0323,  ..., -1.9124, -1.9809, -1.9980],
         [-2.0837, -2.0837, -2.0665,  ..., -1.7754, -1.8610, -1.8953],
         [-2.0665, -2.0665, -2.0665,  ..., -1.7240, -1.8097, -1.8953],
         ...,
         [ 0.0569, -0.1486, -0.5596,  ...,  0.7933,  0.9646,  0.9646],
         [-1.9124, -1.9809, -2.0152,  ...,  0.9132,  1.4269,  1.2557],
         [-2.1008, -2.1008, -2.0837,  ...,  0.7591,  1.0673,  1.3584]],

        [[-2.0007, -1.9657, -1.9482,  ..., -1.8606, -1.9132, -1.9132],
         [-2.0007, -2.0007, -1.9832,  ..., -1.7556, -1.8081, -1.8081],
         [-1.9832, -2.0007, -1.9832,  ..., -1.5455, -1.5980, -1.6681],
         ...,
         [-0.2150, -0.4076, -0.7402,  ...,  0.3277,  0.5028,  0.5028],
         [-1.8957, -1.9482, -1.9657,  ...,  0.4328,  0.9755,  0.8004],
         [-2.0182, -2.0007, -2.0007,  ...,  0.2752,  0.5903,  0.8880]],

        [[-1.7870, -1.7696, -1.7522,  ..., -1.5604, -1.6824, -1.7522],
         [-1.8044, -1.8044, -1.7870,  ..., -1.4733, -1.5779, -1.6302],
         [-1.7870, -1.8044, -1.7870,  ..., -1.4210, -1.4733, -1.5430],
         ...,
         [-0.3230, -0.4624, -0.7413,  ...,  0.1999,  0.3916,  0.3916],
         [-1.6999, -1.7347, -1.7347,  ...,  0.3568,  0.8797,  0.7054],
         [-1.7522, -1.7522, -1.7696,  ...,  0.2173,  0.5311,  0.8274]]])"
329,3,"tensor([[[-0.9020, -0.9705, -0.8678,  ..., -1.0219, -1.0390, -1.0048],
         [-0.9534, -0.9192, -0.8849,  ..., -1.0219, -1.0219, -0.9877],
         [-0.8507, -0.8678, -0.8678,  ..., -1.0390, -1.0733, -1.0390],
         ...,
         [-1.0390, -1.0048, -0.9705,  ..., -1.0733, -1.1075, -1.1589],
         [-1.0219, -1.0219, -0.9877,  ..., -1.0733, -1.1075, -1.1760],
         [-1.0048, -1.0048, -1.0219,  ..., -1.1247, -1.1075, -1.1418]],

        [[-0.7927, -0.8627, -0.7577,  ..., -0.9153, -0.9328, -0.8978],
         [-0.8452, -0.8102, -0.7752,  ..., -0.9153, -0.9153, -0.8803],
         [-0.7402, -0.7577, -0.7577,  ..., -0.9328, -0.9678, -0.9328],
         ...,
         [-0.9853, -0.9678, -0.9153,  ..., -0.9853, -1.0203, -1.0728],
         [-0.9678, -0.9678, -0.9328,  ..., -0.9853, -1.0203, -1.0903],
         [-0.9503, -0.9503, -0.9678,  ..., -1.0203, -1.0028, -1.0378]],

        [[-0.6018, -0.6715, -0.5670,  ..., -0.7238, -0.7413, -0.7064],
         [-0.6541, -0.6193, -0.5844,  ..., -0.7238, -0.7238, -0.6890],
         [-0.5495, -0.5670, -0.5670,  ..., -0.7413, -0.7761, -0.7413],
         ...,
         [-0.8284, -0.8110, -0.7761,  ..., -0.8458, -0.8807, -0.9330],
         [-0.8284, -0.8284, -0.8110,  ..., -0.8633, -0.8981, -0.9678],
         [-0.8458, -0.8458, -0.8633,  ..., -0.9330, -0.9156, -0.9504]]])"
330,1,"tensor([[[ 1.6153,  0.1426,  0.2282,  ...,  0.3309,  1.6838,  1.8208],
         [ 1.8208,  0.7419,  0.0398,  ..., -0.1828,  0.8789,  1.3242],
         [ 1.8037,  1.5297,  0.1254,  ..., -0.0801, -0.1486, -0.1486],
         ...,
         [-1.3473, -1.3473, -1.3302,  ...,  0.3652,  0.0398,  0.9132],
         [-1.3130, -1.2788, -1.2274,  ...,  0.8961,  0.0056,  0.9474],
         [-1.2617, -1.2959, -1.4672,  ...,  0.6906, -0.2684,  0.7077]],

        [[ 1.4657, -0.3025, -0.3550,  ...,  0.2752,  0.7654,  0.7304],
         [ 1.7108,  0.4678, -0.5126,  ..., -0.4251,  0.2402,  0.7129],
         [ 1.7633,  1.4132, -0.2675,  ..., -0.6001, -0.7402, -0.6352],
         ...,
         [ 0.5903,  0.5378,  0.5028,  ...,  0.3978,  0.0301,  0.9055],
         [ 0.5903,  0.5203,  0.4503,  ...,  0.9405, -0.0049,  0.9405],
         [ 0.5728,  0.4153,  0.1001,  ...,  0.7129, -0.2675,  0.6954]],

        [[-0.4798, -1.0376, -0.8807,  ..., -0.0964, -0.2010, -0.3230],
         [-0.3578, -1.0027, -1.0898,  ..., -0.8458, -0.6018, -0.2010],
         [-0.4798, -0.6193, -1.2641,  ..., -1.1073, -1.3339, -1.2293],
         ...,
         [-0.4275, -0.4624, -0.4798,  ...,  0.4265, -0.0092,  0.8448],
         [-0.3927, -0.4275, -0.4450,  ...,  0.9668, -0.0441,  0.8622],
         [-0.3578, -0.4798, -0.7413,  ...,  0.7402, -0.3055,  0.6182]]])"
332,4,"tensor([[[ 0.5364,  0.6734,  0.6392,  ...,  0.7762,  0.7248,  0.7077],
         [ 0.0227,  0.5536,  0.3994,  ...,  0.7933,  0.7419,  0.7248],
         [ 0.3481,  0.5193,  0.0569,  ...,  0.8104,  0.7591,  0.7419],
         ...,
         [-0.7137, -0.9363, -0.7479,  ...,  0.4679, -0.0116,  0.0227],
         [-1.1075, -1.1760, -1.0733,  ...,  0.1939,  0.0569,  0.0569],
         [-1.1247, -0.9363, -0.8164,  ...,  0.1426,  0.1254,  0.1254]],

        [[ 0.6254,  0.7654,  0.7129,  ...,  0.7829,  0.7304,  0.7129],
         [ 0.1176,  0.6604,  0.5028,  ...,  0.8179,  0.7654,  0.7479],
         [ 0.4853,  0.6429,  0.1702,  ...,  0.8704,  0.8179,  0.8004],
         ...,
         [-0.6176, -0.8452, -0.6702,  ...,  0.5553,  0.0651,  0.1001],
         [-0.9678, -1.0378, -0.9328,  ...,  0.2752,  0.1352,  0.1352],
         [-0.8978, -0.7052, -0.5826,  ...,  0.2227,  0.2052,  0.2052]],

        [[ 0.6008,  0.7751,  0.7402,  ...,  0.7751,  0.7228,  0.7054],
         [ 0.1128,  0.6705,  0.5136,  ...,  0.8099,  0.7576,  0.7402],
         [ 0.4962,  0.6705,  0.2173,  ...,  0.8797,  0.8099,  0.8099],
         ...,
         [-0.5670, -0.7936, -0.6018,  ...,  0.6531,  0.1651,  0.1999],
         [-0.8458, -0.9156, -0.7936,  ...,  0.3742,  0.2348,  0.2348],
         [-0.7238, -0.5321, -0.4101,  ...,  0.3219,  0.3045,  0.3045]]])"
333,4,"tensor([[[-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         ...,
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179],
         [-2.1179, -2.1179, -2.1179,  ..., -2.1179, -2.1179, -2.1179]],

        [[-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         ...,
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357],
         [-2.0357, -2.0357, -2.0357,  ..., -2.0357, -2.0357, -2.0357]],

        [[-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         ...,
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044],
         [-1.8044, -1.8044, -1.8044,  ..., -1.8044, -1.8044, -1.8044]]])"
